OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,ELEVATION,ICAO_ID,TYPE_CODE,SERVCITY,STATE,COUNTRY,OPERSTATUS,PRIVATEUSE,IAPEXISTS,DODHIFLIP,FAR91,FAR93,MIL_CODE,AIRANAL,US_HIGH,US_LOW,AK_HIGH,AK_LOW,US_AREA,PACIFIC,lat,lon
16055,D864A2DE-4ED0-4037-808D-CDDA30FE6F92,MA66,Tufts Medical Center,42-20-56.5349N,071-03-47.6066W,230.0,,HP,BOSTON,MA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,42.34903747222222,-71.06322405555555
16063,C4420ADA-0389-4E8F-9116-4D92BD590E1A,9NK2,Uhs Chenango Meml Hospital,42-32-33.0500N,075-31-37.2800W,1104.0,,HP,NORWICH,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,42.542513888888884,-75.52702222222221
16073,2B280F6A-7A0B-4A10-B3D0-1F52F9768C79,4PS2,Sci Phoenix,40-13-56.0200N,075-26-10.8100W,283.0,,HP,SKIPPACK,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.23222777777778,-75.43633611111112
16227,707E9667-7384-49A8-B135-F4C4F9C63201,40MA,Lowell General Hospital,42-38-53.3700N,071-20-34.4800W,143.0,,HP,LOWELL,MA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,42.648158333333335,-71.3429111111111
16277,30A05F5C-FD8F-41BE-BDE6-960A1BF1AB30,60NJ,Trump Ntl Golf Club Colts Neck,40-16-35.8000N,074-10-37.2000W,84.0,,HP,COLTS NECK,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.27661111111111,-74.177
16278,5D466186-2E86-45BF-BBA7-DD1B5B1CFDE1,80NJ,Freedom Lake Center,39-53-59.2000N,074-56-07.7000W,95.0,,HP,EVESHAM,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.89977777777778,-74.93547222222223
16279,AE3443F7-2A46-4667-A448-EB968739CBF7,19NJ,Michaels Organization,39-54-49.2000N,074-55-44.3000W,96.0,,HP,MARLTON,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.913666666666664,-74.92897222222223
16282,F8213A81-D8C6-49A3-8D81-D47A2686F4B6,54NY,Fox Hollow,41-18-09.7700N,074-23-06.3500W,474.0,,HP,WARWICK,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.30271388888889,-74.38509722222223
16294,5AB46BCC-0E26-4B53-9385-93A7B1E8D56B,PA39,Penn Presbyterian Medical Center - North,39-57-33.0000N,075-11-52.0000W,194.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.95916666666667,-75.19777777777779
16342,3F04C727-5B9D-4543-9B30-79A3F3C672AF,5PA8,Conshohocken,40-04-10.5000N,075-18-08.5000W,83.0,,HP,CONSHOHOCKEN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.069583333333334,-75.30236111111111
16346,A9282900-445C-4B60-AA26-A1B5ADFA9B99,0NY2,Amar,41-13-51.7000N,074-02-50.4000W,507.0,,HP,STONY POINT,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.23102777777778,-74.04733333333333
16351,0BE1BB15-8AAA-4DE1-917A-00914933B50A,9NY0,Bumblebee,41-23-27.8900N,074-28-20.5200W,494.0,,HP,SLATE HILL,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.391080555555554,-74.47236666666667
16383,22691A29-B05A-470E-A200-90CE4B84FD70,3PA1,UpMc Lititz,40-07-58.9000N,076-18-38.8000W,419.0,,HP,LITITZ,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.13302777777778,-76.31077777777777
16431,38FDD2ED-019A-49E3-9954-CBD48F3F9444,36MA,Beth Israel Deaconess Medical Center,42-20-17.3800N,071-06-32.7900W,161.0,,HP,BOSTON,MA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,42.33816111111111,-71.10910833333332
16438,38AC95D8-7359-4B28-90AB-FC1F17E31456,PS91,Conemaugh Meml Medical Center,40-18-20.0000N,078-55-05.0000W,1250.0,,HP,JOHNSTOWN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.30555555555555,-78.91805555555555
16441,844C3C71-BD20-4EE3-8609-84782CD1AEDD,CT04,Chase,41-47-22.0000N,072-47-57.0000W,700.0,,HP,WEST HARTFORD,CT,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.78944444444444,-72.79916666666666
16450,FC2A9AEA-C1E5-4D3B-B468-A860EC4C1D78,35PA,UpMc Bedford Meml,40-01-32.4000N,078-26-01.1900W,1200.0,,HP,EVERETT,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.025666666666666,-78.43366388888889
16479,C1A51EE6-0525-4EAF-9717-443A5C60A374,7PA7,Wayne Meml Hospital,41-35-23.4100N,075-15-43.0000W,982.0,,HP,HONESDALE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.58983611111111,-75.26194444444444
16631,A43F10D4-BCAA-430D-A141-4E2E3A0DE23C,MA11,Dog Fish Bar,41-21-15.2000N,070-48-17.1200W,8.0,,HP,AQUINNAH,MA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.354222222222226,-70.80475555555556
16649,F1E1F841-7539-4520-B981-9AF5D7B98329,NJ99,Vonage,40-20-58.3000N,074-11-26.1000W,110.0,,HP,HOLMDEL,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.34952777777778,-74.19058333333334
16713,9E791E6B-1840-4777-B7E2-90134E35932F,1NJ3,Gaf Helistop,40-50-40.5522N,074-27-40.9536W,356.0,,HP,PARSIPPANNY,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.84459783333334,-74.461376
16714,88E74C3A-9B1F-4B3A-B478-323E44CD74D9,NY32,Cayuga Medical Center,42-28-10.0000N,076-32-10.0000W,808.0,,HP,ITHACA,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,42.46944444444445,-76.53611111111111
16717,A4DFF0CD-6091-42D5-A5D2-7A492552E1DE,8PA7,Lazzarini,40-47-47.9300N,075-21-29.2500W,750.0,,HP,NAZARETH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.79664722222222,-75.358125
16718,AA0D81D8-A87E-4966-AA83-EEB9D288B9C9,7PA0,Opa,40-39-03.7000N,076-06-50.8000W,670.0,,HP,ORWIGSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.65102777777778,-76.1141111111111
16721,9298B663-D338-47A9-88C3-4AA5D56610CC,71NJ,76ers Camden,39-56-31.1000N,075-07-41.7400W,72.0,,HP,CAMDEN,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.94197222222222,-75.1282611111111
16780,3033C77E-D4C8-4D53-BE1C-510E358A5D93,21PA,Camelback Mountain Resort,41-03-13.0400N,075-20-53.8000W,1305.0,,HP,TANNERSVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.05362222222222,-75.34827777777777
16811,C01BECCF-54E4-44E6-9808-303D909B5382,JY34,Verizon,40-40-21.1000N,074-38-09.2000W,175.0,,HP,BERNARDS TOWNSHIP,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.67252777777777,-74.6358888888889
16828,DB0EC9D8-B20F-487D-9E09-28CFAE8A4150,1NY1,Seatuck Cove,40-49-00.3800N,072-43-50.8100W,8.0,,HP,EASTPORT,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.81677222222223,-72.73078055555555
16840,F4455F4E-4E83-4D0F-ADF1-C78BA08F2725,PA38,Penn Highlands Hospital,40-01-28.7020N,079-34-34.2385W,1062.0,,HP,CONNELLSVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.024639444444446,-79.5761773611111
16851,59408545-2A4E-4EC1-BFDB-F14AC5A6F16D,1NY2,Oishei Childrens Hospital,42-54-03.6900N,078-52-04.3600W,881.0,,HP,BUFFALO,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,42.901025,-78.86787777777778
16871,8454E04D-6BC6-41B5-AC31-22ADFEFF53A3,NK40,Regeneron Campus,41-06-46.1100N,073-51-46.2200W,150.0,,HP,NORTH TARRYTOWN,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.112808333333334,-73.86283888888889
16910,9FA32DAA-32E2-4AB5-AAAE-09C9CBF9C3A7,39PS,Stat Medevac Harborcreek,42-10-19.2000N,079-56-34.2000W,760.0,,HP,HARBORCREEK,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,42.172,-79.94283333333334
16920,4CB4FA8A-F40E-4253-90D7-EA5236CDBBC7,NY14,Ulster Heights Kingdom,41-45-46.5400N,074-27-17.4100W,1103.0,,HP,ELLENVILLE,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.762927777777776,-74.45483611111112
16953,7281982D-A820-4947-B552-ACE231A69799,25NJ,Atlantic Health Jets Training Center,40-46-50.0000N,074-25-03.0000W,190.0,,HP,FLORHAM PARK,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.78055555555555,-74.4175
16954,DD3CE8E0-941F-4FC6-860E-F10A53A44BAA,JY11,Jefferson Stratford Hospital,39-49-39.9300N,075-00-22.5000W,83.0,,HP,STRATFORD,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.827758333333335,-75.00625
16957,40E0A700-A365-4749-9C63-BACFA8B3DBBD,9NJ9,Kennedy Health System,39-44-07.9400N,075-03-54.7600W,222.0,,HP,WASHINGTON TWP,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.73553888888889,-75.06521111111111
17044,AA90DD37-8388-428D-96DD-152B3B6AB24F,9PA1,Endless Mountains Health Systems,41-50-17.1300N,075-50-14.5000W,1774.0,,HP,MONTROSE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.83809166666667,-75.83736111111111
17085,782CC482-A895-4486-A14E-9EC20F76D888,24NY,Wang,40-53-23.2500N,073-29-29.7700W,17.0,,HP,COVE NECK,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.88979166666667,-73.49160277777779
17086,3290C750-6B35-42E7-98D1-D7D51BD11C79,0PA0,Richfield Station,40-41-03.4900N,077-07-35.1500W,674.0,,HP,RICHFIELD,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.68430277777777,-77.12643055555554
17095,F09DCE11-6130-4778-8A81-890891E62312,43NY,St. Joseph's Hospital,43-03-19.3000N,076-09-01.5200W,524.0,,HP,SYRACUSE,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,43.05536111111111,-76.15042222222223
17101,DB96B21A-7708-4C77-B96A-ADCFAC02A700,PA43,Foley,40-44-10.2000N,080-02-22.5400W,1037.0,,HP,CALLERY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.73616666666667,-80.03959444444445
17110,9BD5296C-B6F0-4A80-9022-217DA5B7BAF6,PA78,Sports Complex N Lot,39-54-05.5600N,075-09-40.8400W,26.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.90154444444444,-75.16134444444445
17135,642BDF3A-9424-42D1-B272-62DC6FA14C57,MA01,Gillette Stadium,42-05-19.1800N,071-15-47.8400W,271.0,,HP,FOXBOROUGH,MA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,42.088661111111115,-71.2632888888889
17167,C521CCCB-117F-4B15-A438-122E83BD4933,NY38,Johanson Estate,40-54-24.8100N,073-30-57.9200W,2.0,,HP,OYSTER BAY,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.90689166666667,-73.51608888888889
17182,6FDF7E67-5DD7-4ED0-8206-2050BBFEF5D7,35NY,Kleinman's,40-53-54.0300N,073-31-06.7900W,8.0,,HP,CENTRE ISLAND,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.89834166666667,-73.51855277777777
17191,EDA69E7C-3745-435F-B91E-577FE2691229,11PA,Worcester,40-11-31.8600N,075-18-49.8200W,415.0,,HP,WORCESTER,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.19218333333333,-75.31383888888888
17208,F3C288D9-9E4D-443E-8D42-9999AE029470,NY04,Clive Holmes Estate,40-54-50.8000N,073-31-14.1500W,13.0,,HP,OYSTER BAY,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.91411111111111,-73.52059722222222
17209,612A9F49-1455-4D34-9C20-A0B8EC6254A3,45NJ,Princeton Medical Center,40-20-24.4900N,074-37-32.1900W,83.0,,HP,PRINCETON,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.340136111111114,-74.62560833333333
17241,B4EB02E9-FB3C-4B3C-88D8-56394D3CEFE5,57MA,Nantucket Cottage Hospital,41-16-32.8000N,070-06-06.6000W,38.0,,HP,NANTUCKET,MA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.275777777777776,-70.10183333333333
17264,E565B5D6-1CF3-4F0E-A4A0-7D0AA4FA4CC4,NJ02,Camden Tower,39-56-54.3200N,075-07-49.1000W,297.0,,HP,CAMDEN,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.94842222222222,-75.13030555555555
17396,74C1F4AD-F9D6-4434-AD77-0300E35F0E47,PA13,St Lukes Monroe,40-59-54.0300N,075-15-42.6200W,699.0,,HP,STROUDSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.99834166666667,-75.26183888888889
17397,F5A4248C-105C-4CFF-BF13-7B096DDF9DB0,NJ03,Prudential Center,40-43-59.6800N,074-10-19.0100W,150.0,,HP,NEWARK,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.733244444444445,-74.17194722222223
17398,B6448F3B-8604-4B5B-9A08-E2A1C826D136,PA34,St Lukes Anderson,40-39-04.5600N,075-17-18.0800W,378.0,,HP,EASTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.651266666666665,-75.28835555555555
17421,4F86632B-A5A4-49A4-9D83-79AB7F56DDA3,MA02,Msp Ghq,42-17-47.7395N,071-24-56.9910W,203.0,,HP,FRAMINGHAM,MA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,42.29659430555555,-71.41583083333335
17445,B7CB1E30-ACA3-4062-9183-D6DD0B1BC570,MA62,Marthas Vineyard Hospital,41-27-35.3220N,070-34-44.1145W,1.0,,HP,OAK BLUFFS,MA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.45981166666667,-70.57892069444443
17456,9D8DDCB7-41F3-4D52-80B0-69244DE3C7A7,20PA,Goh Montoursville,41-14-47.7500N,076-56-22.5600W,549.0,,HP,MONTOURSVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.24659722222222,-76.9396
17466,F57E1220-167F-4DB8-85F1-54CBCA4DDC38,T27,Independent,41-29-34.0000N,074-06-15.7000W,512.0,,HP,NEW WINDSOR,NY,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.49277777777778,-74.1043611111111
17598,69FAC6A3-0748-47E4-B351-D9F80B0942F0,31NJ,Jefferson Cherry Hill Hospital,39-55-41.0000N,075-00-55.0000W,182.0,,HP,CHERRY HILL,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.92805555555555,-75.01527777777778
17599,F1B9E325-D54A-46E0-A1D4-00F23E1A85FB,01NY,Nuvance Health Vassar Brothers Medical Center,41-41-30.4100N,073-56-09.2200W,245.0,,HP,POUGHKEEPSIE,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.69178055555555,-73.93589444444444
17667,120B1017-9130-47E0-99CC-07727DD38DD2,44NJ,Rwjbh Community Medical Center,39-57-52.6000N,074-12-57.2000W,100.0,,HP,TOMS RIVER,NJ,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.96461111111111,-74.2158888888889
17704,DF866A94-17EE-4EF0-997A-B46B3D9C5AF6,76PA,Geisinger St Luke's Hospital,40-38-30.9000N,076-05-28.9300W,600.0,,HP,ORWIGSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.64191666666667,-76.09136944444444
17801,75645A74-5BF9-4B92-AFD8-42E8571EB9D9,0NY4,Bridgeview,41-58-57.8000N,073-57-47.6000W,133.0,,HP,KINGSTON,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.98272222222222,-73.96322222222223
17816,32E31357-C377-4B1B-92C7-248EE235B669,10NY,Elizabethtown Community Hospital,44-12-58.9800N,073-35-46.8700W,607.0,,HP,ELIZABETHTOWN,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,44.21638333333333,-73.59635277777777
17842,50719359-7AB9-42B5-AE5A-EC8BF6852F3B,63PA,Lehigh Valley Hospital/Muhlenberg,40-38-44.0000N,075-24-26.1000W,372.0,,HP,BETHLEHEM,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.64555555555555,-75.40725
17862,E92CFC4F-97EA-473D-ACA6-FA8488EC7C7F,33PA,Allegheny Wexford Rooftop,40-38-09.7500N,080-03-46.1270W,1314.0,,HP,WEXFORD,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.636041666666664,-80.06281305555555
17897,C5D29D56-51D0-49B5-B1AD-7B18F4030342,68PS,Lakehill,40-42-19.6400N,080-01-51.1700W,1070.0,,HP,MARS,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,40.70545555555556,-80.03088055555556
17913,362D392B-2481-42F1-A82F-5A266CEC5316,NK18,Peconic Bay Medical Center,40-56-05.3900N,072-40-26.8600W,85.0,,HP,RIVERHEAD,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.93483055555555,-72.67412777777778
18036,800F5D64-1EB1-488F-BAFC-6473589AD6FA,43PN,Corry Meml Hospital,41-56-13.2600N,079-36-44.2100W,1502.0,,HP,CORRY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.937016666666665,-79.61228055555554
18038,97301966-DFB5-41F4-B6EB-97D26F27F80F,4PS7,Hospital of Univ of Pa/East,39-56-53.2100N,075-11-29.3900W,316.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.948113888888884,-75.19149722222222
18067,A24EFFA5-7B1E-48B5-9B82-0B13ABB41015,7PS4,Lehigh Valley Hospital/Carbon,40-48-41.5900N,075-44-48.7900W,558.0,,HP,LEHIGHTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.81155277777778,-75.74688611111111
18084,BAC8EE07-EF1C-44B7-83BB-105ABAF390BF,NK47,Saint James Hospital,42-21-27.0000N,077-39-52.0000W,1169.0,,HP,HORNELL,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,42.3575,-77.66444444444446
18103,08C82B21-7F32-4440-9793-CA735B359077,27PN,Lehigh Valley Hospital/Hecktown Oaks,40-41-52.4700N,075-16-48.7700W,390.0,,HP,EASTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.69790833333333,-75.2802138888889
18120,9EAC8DF1-0922-44F0-8EA1-E378D3540634,20CT,Johnson Meml Hospital,41-58-50.0800N,072-23-29.2800W,880.0,,HP,HARTFORD,CT,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.98057777777778,-72.39146666666667
18174,60AC7942-0864-434B-A95F-095E0FE550BF,5NY3,Mount St Marys Hospital,43-09-12.6000N,079-01-53.0400W,607.0,,HP,LEWISTON,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,43.1535,-79.0314
18184,C593A05C-8886-49EF-A651-08DF09B7C2BE,3PA3,Dr2,40-40-48.0000N,075-38-12.0000W,656.0,,HP,SCHNECKSVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.68,-75.63666666666667
18190,C1E9E852-E944-46A3-AE5B-4B8186A3FACE,PS58,Penn St Health/Lancaster Medical Center,40-04-58.4400N,076-23-03.8600W,351.0,,HP,LANCASTER,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.0829,-76.38440555555556
18278,008CF025-370B-4426-8BC1-286B68EA1F84,4PA3,Nittany Landing,40-49-09.7000N,077-48-18.6300W,1225.0,,HP,STATE COLLEGE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.819361111111114,-77.80517499999999
18309,844E7BFA-E15C-4679-A10B-18E2AC3CD9ED,5NK5,Computer Associates,40-48-43.9200N,073-10-32.2700W,152.0,,HP,ISLANDIA,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.8122,-73.17563055555556
18310,34D1CE2F-7C5E-498A-856C-A830C5832DF3,NK67,Mather Hospital,40-56-26.0700N,073-03-12.1600W,206.0,,HP,PORT JEFFERSON,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.940574999999995,-73.05337777777777
18311,109FDEE2-1B7A-4E77-A679-DB9745025B4E,32NK,Ranch Estate,41-10-18.8800N,074-05-11.2900W,444.0,,HP,SUFFERN,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.17191111111111,-74.08646944444445
18312,6EF7083D-ED35-4E5C-A694-FC1A18D85647,NK63,Wyoming County Community Health,42-45-12.2591N,078-07-53.2780W,1038.3,,HP,WARSAW,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,42.75340530555555,-78.13146611111111
18538,619168ED-BEE9-4023-BD88-233F2778F06E,PA22,West Penn Power,40-19-13.0000N,079-32-39.0000W,1270.0,,HP,GREENSBURG,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.32027777777778,-79.54416666666667
18539,77F32C00-38C2-4169-B1D8-5B6C11C265BB,4PN9,Meyersdale Hospital,39-48-35.0000N,079-01-27.0000W,1955.0,,HP,MEYERSDALE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.80972222222222,-79.02416666666666
18548,D3C74768-44BA-4C7B-9996-338952DF93F9,PS45,Mission Destiny,39-55-15.0000N,076-29-13.2400W,728.0,,HP,RED LION,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.920833333333334,-76.48701111111112
18549,BCDE5001-3A15-4034-8965-140B52DE558E,PS35,Stone,39-56-35.0000N,076-35-41.0000W,875.0,,HP,YORK,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.94305555555555,-76.59472222222222
18554,C53AA2C4-AC80-4CF9-8F15-71E6A9EE15F2,3NY9,Rainbow Air Tourism Center,43-04-54.1800N,079-02-29.6600W,568.0,,HP,NIAGARA FALLS,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,43.08171666666667,-79.04157222222221
18559,3032D7B4-7C4A-4FFC-8B14-BFE422F6738A,PS59,Dickson City Hospital,41-27-11.4800N,075-37-57.6200W,760.0,,HP,DICKSON CITY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.45318888888889,-75.63267222222221
18564,035CF6E4-45EF-44A1-AB56-BF88F2A4249E,PN56,Maciejewski Farm,40-53-42.0000N,076-28-53.0000W,990.0,,HP,CATAWISSA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.894999999999996,-76.48138888888889
